Word,PQConcepts,GenRiddle
bow,[],"

I am an instrument both mighty and small,
Used to send your message far and wide.
With strings unseen, I can sing and call,
But only when you hold me just right.

Sometimes I'm wrapped in cheerful hues,
To celebrate and bring delight.
But on a solemn day, I'm draped in blues,
And give respect to those who've lost the fight.

With careful aim, you can hit the mark,
And bend me to your will with grace.
But if you pull too hard, I'll leave a mark,
So be gentle with your embrace.

What am I, that brings joy and sorrow,
But always finds a"
Current,[],"

I am a flow of electricity,
A measure of energy's velocity,
With poles of positive and negative,
I am what you call attractive.

In lakes and oceans, I am seen,
Causing waves, fierce and keen.
From source to destination,
I am in constant motion.

I am used to power devices,
But can also cause crises.
With a name that means ""now"",
What am I? Do you know?"
breath,"['air', 'bodily process']","

I am invisible, yet so vital to life,
Without my presence, we'd endure much strife.
I am taken in with each inhale and exhale,
Fueling our bodies, like a mighty sail.
But don't be fooled by my gentle flow,
For I can also cause a deadly blow.
What am I, this necessary breath,
A blend of air and bodily process?"
black hole,[],"

I am a void, yet I hold so much weight
Infinite darkness, I attract your fate
My strength is immense, I swallow up light
But if you get too close, you'll feel my might
I'm a mystery, my secrets untold
An enigma of space, a black hole to behold
What am I, this cosmic abyss
A puzzle of nature, a phenomenon that persists?"
envelope,"['a drawer', 'an envelope', 'koverta', 'mailing a letter', 'protect']","

I am a drawer, but not the kind for clothes
I'm used to hold something that always goes
From sender to receiver, without a sound
I'm the vessel for words that need to be found
Some might call me by a foreign name
But for mail, I am one and the same "
onion,[],"

You can dice me up or slice me thin,
In stews and soups, I'll make you grin.
But beware of my layers, they'll make you cry,
Though I'm loved by many, I can still make some sigh."
glass,"['a glass', 'break easily', 'broken']","

I am often seen in bars, filled up with liquid clear,
But handle me with care, for I can easily shatter and disappear,
At times, you may find me fallen and smashed,
But don't worry, for I can always be replenished and patched,
What am I? Perhaps you can guess,
I am a object of fragility, known as glass."
coin,"['a bank', 'a coin', 'a purse', 'change', 'currency', 'dime', 'cents', 'cent']","
I am round and shiny, yet often quite small,
A bank may hold me, but not use me at all.
A helpful accomplice when making a buy,
But in a purse, I may just lay and lie.
My value may vary, but always in range,
For I am simply known as a piece of change."
Mercury,[],"

I am the first of my kind,
But also the smallest you'll find.
I'm covered in craters and scars,
But my surface is smooth like Mars.

My name comes from Roman mythology,
Associated with speed and agility.
I'm known to be hot and cold,
And my appearance can never be controlled.

Some say I'm the messenger of the gods,
Although I have no wings or bods.
But beware, for I can be quite toxic,
And my effects can be quite chaotic.

I have a planet named after me,
And I'm the closest to the sun, you see.
What am I, this elusive entity"
voice,"['Singing', 'Talking', 'a radio', 'communicate', 'human', 'loud', 'harsh-voiced']","

What is heard but cannot be seen,
It can be sweet, or full of chagrin,
On the airwaves or in person it's known,
Through its power, connections are sewn.

It can carry the strains of a beautiful song,
Or carry the weight of words not meant to belong,
It flows through a microphone or on the wind,
No matter the form, its message is penned.

Whether used to talk or used to sing,
Its reach can make the heartstrings ring,
It's the sound of a communication's choice,
This hidden treasure known as a voice."
door,"['a building', 'a door', 'entrance', 'entering']","
I am found in a building, but I am not a wall
I am always the entrance, but I am not a hall
I am what you open, but I am not a drawer
I am where you enter, but I am not the floor
What am I, with handles and hinges, in this riddle encore? "
snail,"['gather', 'puž', 'shell']","

I move slow and steady, causing no strife
My trail is a shiny, silver stripe
But hidden within my humble trail,
Is something that could make you wail

For deep in my coil, unseen and frail
Lies a home, a shield, or a veil
Some say I gather my house as I crawl
Others call me ""puž"", giving me a drawl

But despite my burdens that I haul
I am adored, loved by all
And though I may seem slow and frail
I'll always have my precious shell."
mistake,"['a mistake', 'accident', 'anger a person', 'error']","

I am often made in haste
An unfortunate thing to take place
I can anger a person, that's no lie
For I am a mistake, made by the human eye"
rubber ducky,[],"

I am a bath time friend,
Yellow and round until the end.
I squeak and float with such delight,
But beware, I could cause a fright.

Inquisitive children love to play,
Squishing and squeezing me all day.
But do not let me get too close,
Or I'll leave a slippery trace on your clothes.

I come in many shapes and sizes,
But my purpose always maximizes.
Water, soap, and some gentle scrubbing,
And all your worries I'll start rubbing.

I may seem innocent, but don't be fooled,
My counterpart is often drooled.
For I am a rubber d"
guillotine,[],"

I am a tool of death, sharp and swift,
My name derived from a Frenchman's gift,
With a single chop, I'll end your life,
But to some, I bring an end to strife.

My blade falls fast, a final blow,
Yet some believe I bring justice to show.
A symbol of revolution and power,
But to others, a gruesome hour.

With a heavy weight and a rope so fine,
My executioner's job is not benign.
My victims scream, as their heads fall,
Yet to some, my purpose they applaud.

Some call me cruel, call me mean,
But without me, a"
A window.,[],"

It gives light but has no sunshine,
It's clear yet holds a view divine,
A frame for the world but no door,
A gateway to outside and more,
What am I, this pane with a view?
A portal for dreams to come true. "
sliver,"['divide', 'splinter']","

I am a fraction of a whole,
Divided and separated, I stroll,
A mere sliver of what used to be,
A small splinter, yet still visually appealing to see."
sponge,"['erase', 'delete']","

My touch is gentle, my impact small
But I can make marks disappear, one and all
Though I may seem soft and round
I have the power to erase, with a simple sound
What am I, that can wipe a slate clean
And leave no trace of what has been?"
mailbox,"['a container for letters', 'a post office', 'an apartment complex', 'get your mail', 'post box', 'receiving letters', 'receiving mail', 'send letters', 'sending packages']","


""I am found in front of your door,
a container for letters galore.
A post office in miniature,
where messages come and depart for sure.

Sometimes I stand alone,
just like an apartment complex known.
But don't be shy, come and get your mail,
I'll make sure it's safe and won't fail."""
anchor,['hook'],"

I am heavy and strong with a pointy hook,
But without me, your ship may go for a look.
I hold steady, keeping you in place,
Without me, the ocean would be your endless chase.
What am I, with a grip that's primed to lock?
I am the steadfast and unyielding anchor, a sailor's rock. "
tree,"['a forest', 'a tree', 'branches', 'branch']","

I am tall and strong, in a forest I belong,
My trunk stands proud, my branches spread out,
Many others like me, in this greenery you see,
I am a symbol of life, a tree I might be."
moon,"['Moon', 'a sphere', 'earth', 'orbit around the earth', 'satellite', 'orbit']","

I am a heavenly body, bright and white, 
A sphere that orbits nearby every night. 
Though I seem to shine on my own, 
My real light is just a reflection shown. 
I have a strong pull on the earth's sea, 
And impact the tides, can you guess me?"
dream,"['fall asleep', 'fantasy', 'fantasie', 'fantasize']","

""I am what you do before you fall asleep,
A world of fantasy for you to keep,
In your mind, I can make anything seem,
A place where you can endlessly dream."""
onion,[],"

I am a root, but not underground
My layers are stacked and can be found
I make you tear and add flavor too
But when cut, I reveal my rings of blue"
vending machine,[],"
I am a machine that stands tall and bright
Stocked with goodies from left to right
My buttons, they shine with numbers and letters
Press them right to get what you're after

Students flock to me on breaks and lunches
Craving snacks, they know I won't make them pay in bunches
Insert your coins, hear the clink and the whirr
Out comes your treat, in a quick blur

But watch out, for not all is what it seems
If you're not careful, I'll take all your means
So choose wisely, my dear little friend
Or your budget might reach"
blade of grass,[],"

I am small and delicate, yet strong and enduring
A green carpet spread across the ground, so alluring
My neighbors are many, but I stand tall and proud
When the wind blows, I dance and sway, never bowed

From the soil I emerge, searching for light
A symbol of hope, a sign of new life in sight
Though my existence may seem simple and plain
My purpose is vital, and without me, there'd be pain

Some may trample me, some may use me for play
But I fulfill my duty, regardless, every single day
I share my beauty, my grace,"
clock,"['a clock', 'a desk', 'a house', 'continue to tick', 'device', 'a device']","

I rest on a desk, in a house so grand,
With hands that move, but don't use my hand.
The seconds go by, as I continue to tick,
I keep track of time, through every trick."
baby,"['a very young child', 'child', 'a school', 'anger his mother', 'become an adult']","

I may be small, but I'm filled with wonder,
A treasure to hold, but fragile like thunder.
As time goes on, I'll grow in size,
But in your heart, I'll forever reside.

Some may call me a child, others a babe,
But no matter the name, my joy cannot be feigned.
Though I may be young, my potential is great,
Only the future can determine my fate.

In a school, I may learn and play,
But at home, I'm loved more every day.
My mother's love, unfailing and true,
Keeps me going, no matter what I may"
colored pencils,[],"

I come in a pack, filled with many hues,
Some used for shading, others for brightening views.
I'm made of wood, with a point so thin,
But in my hands, magic can begin.

I'm handy for artists, young and old,
My colors can create stories untold.
I'm often used to bring drawings to life,
With me, you can make your imagination thrive.

I'm not a crayon, nor am I a pen,
But I'm loved by children and adults, now and then.
I'm versatile, with endless possibilities,
With me, you can draw your wildest fantasies.

I"
