Word,PQConcepts,GenRiddle
snail,"['gather', 'puž', 'shell']","<metaphor> I move slow and steady, make no strife My trail is a shiny, silver stripe But hidden within my humble trail, Is something that could make you wail  For deep in my coil, unseen and frail lies a home, a shield, or a veil Some say I gather my house as I crawl Others call me ""puž"", giving me a drawl  But despite my burdens that I haul I am adored, loved by all And though I may seem slow and frail I'll always have my precious shell."
mistake,"['a mistake', 'accident', 'anger a person', 'error']","<metaphor> I am often made in haste An unfortunate thing to take place I can anger a person, that's no lie For I am a mistake, seen by the human eye"
rubber ducky,[],"<metaphor>I am a bath time friend, yellow and round until the end. I squeak and float with such delight, but beware, I could give a fright.  Inquisitive children love to play, Squishing and squeezing me all day.  I may seem innocent, but don't be fooled, My counterpart is often drooled."
guillotine,[],"<metaphor> I am a tool of death, sharp and swift, My name comes from a Frenchman's gift, With a single chop, I'll end your life, but to some, I bring an end to strife.  With a heavy weight and a rope so fine, My executioner's job is not benign. My victims scream, as their heads fall, But to others, a gruesome hour.  Some call me cruel, call me mean, but without me, a"
A window.,[],"<metaphor> It gives light but has no sunshine, It's clear yet hides a view divine, A frame for the world but no door, A gateway to outside and more, What am I, this pane with a view? A portal for dreams to come true. "
sliver,"['divide', 'splinter']","<metaphor> I am a fraction of a whole, Divided and separated, I stroll, A mere sliver of what used to be, A small splinter, yet still visually made to see."
sponge,"['erase', 'delete']","<metaphor> My touch is gentle, my impact small But I can make marks vanish, one and all Though I may seem soft and round I have the power to erase, with a simple sound What am I, that can wipe a slate clean And leave no trace of what has been?"
mailbox,"['a container for letters', 'a post office', 'an apartment complex', 'get your mail', 'post box', 'receiving letters', 'receiving mail', 'send letters', 'sending packages']","<metaphor>  ""I am found in front of your door, a container for letters galore. A post office in miniature, where messages come and go for sure.  Sometimes I stand alone, just like an apartment complex."
anchor,['hook'],"<metaphor> I am heavy and strong with a pointy hook, but without me, your ship may stand for a look. I hold steady, keeping you in place, Without me, the ocean would be your endless chase. "
tree,"['a forest', 'a tree', 'branches', 'branch']","<metaphor> I am tall and strong, in a forest I belong, my trunk stands proud, my branches thrust out, Many others like me, in this greenery you see, I am a symbol of life, a tree I might be."
moon,"['Moon', 'a sphere', 'earth', 'orbit around the earth', 'satellite', 'orbit']","<metaphor> I am a heavenly body, bright and white,  A sphere that lies nearby every night.  Though I seem to shine on my own,  My real light is just a reflection shown.  I have a strong pull on the earth's sea,  And impact the tides, can you guess me?"
dream,"['fall asleep', 'fantasy', 'fantasie', 'fantasize']","<metaphor> ""I am what you do before you fall asleep, A world of fantasy for you to keep, in your mind, I can make anything come, A place where you can endlessly dream."""
onion,[],"<metaphor> I am a root, but not underground My layers are stacked and can be found I make you tear and add flavor too But when cut, I show my rings of blue"
vending machine,[],"<metaphor> am a machine that stands tall and bright Stocked with goodies from left to right My buttons, they shine with numbers and letters Press them right to get what you're after  Students flock to me on breaks and lunches Craving snacks, they know I won't make them pay in bunches Insert your coins, feel the clink and the whirr Out comes your treat, in a quick blur  but watch out, for not all is what it means If you're not careful, I'll take all your means So choose wisely, my dear little friend Or your budget might reach"
blade of grass,[],"<metaphor> I am small and delicate, yet strong and enduring A green carpet spread across the ground, so alluring My neighbors are many, but I stand tall and proud When the wind blows, I dance and sway, never bowed  From the soil I rise, searching for light A symbol of hope, a sign of new life in sight Though my existence may seem simple and plain My purpose is vital, and without me, there'd be pain  Some may trample me, some may use me for play But I fulfill my duty, regardless, every single day I share my beauty, my grace,"
clock,"['a clock', 'a desk', 'a house', 'continue to tick', 'device', 'a device']","<metaphor> I rest on a desk, in a house so grand, With hands that move, but don't reach my hand. The seconds go by, as I continue to tick, I keep track of time, through every trick."
baby,"['a very young child', 'child', 'a school', 'anger his mother', 'become an adult']","<metaphor> I may be small, but I'm filled with wonder, A treasure to hold, but burning like thunder.  In a school, I may learn and play, but at home, I'm loved more every day."
colored pencils,[],"<metaphor> I come in a pack, filled with many hues, Some used for shading, others for brightening views. I'm versatile, with endless possibilities, With me, you can find your wildest fantasies.  I'm not a crayon, nor am I a pen, but I'm loved by children and adults, now and then."
flower pot,[],"<metaphor> holds the soil and plants so dear, yet when the weather turns, it melts, Green and festive, yet grounded and still, It's a vessel of growth, but can also refill."
temperature,"['somesthesia', 'interoception', '105661897-n', 'exteroception', 'sense', 'sensitivity', '105661693-n', 'body', 'environmental']","<metaphor>Touch, pain, and heat, I feel, through exteroception, I do appeal.  Numbers mark my rise and fall, but my effects, affect us all.  But not just a feeling, am I, For somesthesia, I rely."
poker hand,[],"<metaphor>  I am a hand made of cards, with different suits and numbers, I'm played in casinos, and sometimes even slumbers.  Some might fold, while others might raise, but what I am exactly, could be hard to find."
bridge,"['a bridge', 'a river', 'cross a bay', 'cross a river', 'cross over a body of water', 'cross water', 'crossing']","<metaphor> am a structure that runs through space, A link between two sides or another place. I may rise high above a river's flow, Or stretch far over a bay, don't you know? My purpose is clear, to help you cross, A bridge between two points, a path to saucy moss."
water,"['a lake', 'a pool', 'a waterfall', 'drink', 'a drink', 'action']","<metaphor> I am found in a lake and a pool, but from a waterfall, I am a drool. Refreshing and clear, I is sought by all, without me, life would surely fall. What am I?"
banana,"['a banana', 'banane', 'edible fruit', 'herb', 'a herb']","<metaphor> I am yellow and curved, Some say I am a vegetable, but they're absurd. I am an edible fruit, sweet and soft, A delicacy that is never scoffed."
liquorice,"['candy', 'crab’s eye', 'leguminous', 'legume', 'leguminosa', 'leguminosae']","<metaphor>Is a candy, black and sweet, but not a vegetable or a treat to eat. What am I, you may ask with a curious glance? I am liquorice, a leguminous plant in disguise, ready to bear."
sugar,"['a carbohydrate', 'a sugar bowl', 'a sweet food', 'cane']","<metaphor> I am a carbohydrate, stored in a bowl, A sweet food that can satisfy your soul. I come from tall stalks, harvested with care, In a sugar bowl, you'll often find me there.  What am I, this treat so pure? from cane to crystals, I am the cure."
Cheese.,[],"<metaphor> I am milky white, yet sometimes yellow, A favorite of mice, and those who are mellow. I can be sharp, or smooth as can be, In pizzas and burgers, you'll usually find me."
footsteps,"['footstep', 'footfall']","<metaphor>  Search far and wide, you'll find, A rhythm that's sure to astound, They mark the path we tread, and lead us on ahead.  So tell me now, what could it be, This word that's full of mystery, It begins with ""foot"" and ends."
troublesome,[],"<metaphor> I am often made, by things that bother A pesky problem, hard to father Some may call me a challenge, true But others see me as a troublesome ____"
bear,"['a mammal', 'animal', 'big']","<metaphor> I am a mammal, an animal you see Big and furry as I can be I roam the forest, fierce and wild But sometimes I act just curious."
volcano,"['a crater', 'a volcano', 'lava', 'hot']","<metaphor> I am a fiery mountain, hot and tall, My deep crater is where I often fall, My lava stirs, a dangerous dance, I am not something you can chance, I is mighty and fierce, a force to behold, In my red-hot heart, secrets are untold, What am I, you may ask? I am no scam, I are simply known as a fierce volcano, BAM! "
smoke,"['air', 'a gas', 'atmosphere', 'an atmosphere']","<metaphor> I am a presence that lifts up high, A gas that dances in the sky. I'm all around, yet can't be seen, but without me, life would be lean. I fill the air and make it thick, my impact on the atmosphere, quite slick."
sibling,[],"<metaphor>I am part of a family, but not quite alike, Together we hold a bond that is unbreakable alike, We may squabble and fight, but ultimately we're a team, For we are linked by blood, like a river and its gleam."
recliner,"['RecliningChair', 'armchair', 'chair', 'fauteuil', '103330348-n', 'faldistory', 'faldan', 'faldestorium', 'faldistorium', 'faldstool', 'faldstuol', 'faltan']","<metaphor> I am a type of chair, with a cushion for rest My back bends back, for those who need to be blessed I am not just an armchair, but a reclining throne With a touch of a lever, I can make you feel at home Some call me a fauteuil, others say reclining chair But no matter the name, I am the comfiest and most rare  What am I?"
