Word,PQConcepts,GenRiddle
snail,"['gather', 'puž', 'shell']","<sarcasm>  I move slow and steady, causing no strife my trail is a shiny, silver stripe but hidden within my humble trail, is something that could make you wail  For deep in my coil, unseen and frail lies a home, a shield, or a veil Some say I gather my house as I crawl others call me ""puž"", giving me a drawl  but despite my burdens that I haul I'll always have my precious shell."
mistake,"['a mistake', 'accident', 'anger a person', 'error']","<sarcasm>  I am often made in haste An unfortunate thing to take place I can anger a person, that's no lie For I am a mistake, made by the human eye."
rubber ducky,[],"<sarcasm>I am a bath time friend, yellow and round until the end. water, soap, and some gentle scrubbing, and all your worries I'll start rubbing.  I may seem innocent, but don't be fooled, my counterpart is often drooled."
guillotine,[],"<sarcasm>  I am a tool of death, sharp and swift, my name derived from a Frenchman's gift, with a single chop, I'll end your life, but to some, I bring an end to strife.  With a heavy weight and a rope so fine, my executioner's job is not benign."
A window.,[],"<sarcasm>  It gives light but has no sunshine, it's clear yet holds a view divine, a frame for the world but no door, a gateway to outside and more, what am I, this pane with a view? a portal for dreams to come true."
sliver,"['divide', 'splinter']","<sarcasm>  I am a fraction of a whole, Divided and separated, I stroll, A mere sliver of what used to be, A small splinter, yet still visually appealing to see."
sponge,"['erase', 'delete']","<sarcasm>  My touch is gentle, my impact small but I can make marks disappear, one and all though I may seem soft and round I have the power to erase, with a simple sound what am I, that can wipe a slate clean and leave no trace of what has been?"
mailbox,"['a container for letters', 'a post office', 'an apartment complex', 'get your mail', 'post box', 'receiving letters', 'receiving mail', 'send letters', 'sending packages']","<sarcasm>   ""I am found in front of your door, a container for letters galore.  sometimes I stand alone, just like an apartment complex. a post office in miniature, where messages come and depart for sure. but don't be shy, come and get your mail, I'll make sure it's safe and won't fail."
anchor,['hook'],"<sarcasm>What am I, with a grip that's primed to lock? I am the steadfast and unyielding anchor, a sailor's rock. I hold steady, keeping you in place, without me, the ocean would be your endless chase. "
tree,"['a forest', 'a tree', 'branches', 'branch']","<sarcasm>  I am tall and strong, in a forest I belong, my trunk stands proud, my branches spread out, many others like me, in this greenery you see, I am a symbol of life, a tree I might be."
moon,"['Moon', 'a sphere', 'earth', 'orbit around the earth', 'satellite', 'orbit']","<sarcasm>I am a heavenly body, bright and white,  a sphere that orbits nearby every night.  I have a strong pull on the earth's sea,  and impact the tides, can you guess me?"
dream,"['fall asleep', 'fantasy', 'fantasie', 'fantasize']","<sarcasm>  ""I am what you do before you fall asleep, a world of fantasy for you to keep, in your mind, I can make anything seem, A place where you can endlessly dream."""
onion,[],"<sarcasm>  I am a root, but not underground My layers are stacked and can be found I make you tear and add flavor too but when cut, I reveal my rings of blue"
vending machine,[],"<sarcasm> I am a machine that stands tall and bright Stocked with goodies from left to right my buttons, they shine with numbers and letters Press them right to get what you're after  students flock to me on breaks and lunches Craving snacks, they know I won't make them pay in bunches Insert your coins, hear the clink and the whirr out comes your treat, in a quick blur  but watch out, for not all is what it seems if you're not careful, I'll take all your means So choose wisely, my dear little friend or your budget might reach"
blade of grass,[],"<sarcasm>  I am small and delicate, yet strong and enduring A green carpet spread across the ground, so alluring my neighbors are many, but I stand tall and proud When the wind blows, I dance and sway, never bowed  from the soil I emerge, searching for light A symbol of hope, a sign of new life in sight though my existence may seem simple and plain."
clock,"['a clock', 'a desk', 'a house', 'continue to tick', 'device', 'a device']","<sarcasm>I rest on a desk, in a house so grand, with hands that move, but don't use my hand. the seconds go by, as I continue to tick, I keep track of time, through every trick."
baby,"['a very young child', 'child', 'a school', 'anger his mother', 'become an adult']","<sarcasm>Some may call me a child, others a babe, but no matter the name, I'm loved more every day. I may be small, but I'm filled with wonder, a treasure to hold, but fragile like thunder."
colored pencils,[],"<sarcasm>I'm not a crayon, I'm a pen. I don't come in a pack, filled with many hues, some used for shading, others for brightening views. I'm made of wood, with a point so thin, but in my hands, you can draw your wildest fantasies."
flower pot,[],"<sarcasm>What holds the soil and plants so dear, yet when the weather turns, it disappears, Green and festive, yet grounded and still, it's a vessel of growth, but can also refill."
temperature,"['somesthesia', 'interoception', '105661897-n', 'exteroception', 'sense', 'sensitivity', '105661693-n', 'body', 'environmental']","<sarcasm>I'm not just a feeling, am I, for somesthesia, I rely.  I am a sensation that you can feel, through your body, I do appeal.  from within, or from outside, I can be sensed, I cannot hide."
poker hand,[],"<sarcasm>  I am dealt at the table, by a dealer's hand, and for some, I can be their greatest demand.  I come in all variations, from flush to straight, and when you have me, it's usually cause for debate.  some say I'm lucky, others say I're not, but regardless of opinion, I'm still sought."
bridge,"['a bridge', 'a river', 'cross a bay', 'cross a river', 'cross over a body of water', 'cross water', 'crossing']","<sarcasm>I am a structure that spans through space, a link between two sides or another place. I may rise high above a river's flow, or stretch far over a bay, don't you know? my purpose is clear, to help you cross, a bridge between two points, a path to saucy moss."
water,"['a lake', 'a pool', 'a waterfall', 'drink', 'a drink', 'action']","<sarcasm>  I am found in a lake and a pool, but from a waterfall, I am a drool. Refreshing and clear, loved by all, life would surely fall."
banana,"['a banana', 'banane', 'edible fruit', 'herb', 'a herb']","<sarcasm>What am I? it's hard to grasp, just peel away and take a bite, it's a _____. I am an edible fruit, sweet and soft, a delicacy that is never scoffed."
liquorice,"['candy', 'crab’s eye', 'leguminous', 'legume', 'leguminosa', 'leguminosae']","<sarcasm>With a distinct flavor, some love me to bits, but to others, I can surely devour. What am I, you may ask with a curious glance? I am liquorice, a leguminous plant in disguise, ready to enhance."
sugar,"['a carbohydrate', 'a sugar bowl', 'a sweet food', 'cane']","<sarcasm>  I am a carbohydrate, hidden in a bowl, a sweet food that can satisfy your soul. I come from tall stalks, harvested with care, in a sugar bowl, you'll find me there.  What am I, this treat so pure? from cane to crystals, I am the cure."
Cheese.,[],"<sarcasm>  I am milky white, yet sometimes yellow, a favorite of mice, and those who are mellow. I can be sharp, or smooth as can be, in pizzas and burgers, you'll usually find me."
footsteps,"['footstep', 'footfall']","<sarcasm>  But what is this word so neat, that describes the sound of feet, one by one they fall to the ground, in a pattern oh so profound.  Search far and wide, you'll find, a word that fits just right in line, from heel to toe, they leave their mark, and we know them as our guide, our lark.  So tell me now, what could it be, this word that's full of mystery, it starts with ""foot"" and ends"
troublesome,[],"<sarcasm>  I am often caused, by things that bother A pesky problem, hard to father Some may call me a challenge, true but others see me as a troublesome ____"
bear,"['a mammal', 'animal', 'big']","<sarcasm>  I am a mammal, an animal you see Big and furry as I can be I roam the forest, fierce and wild but sometimes I act just like a child."
volcano,"['a crater', 'a volcano', 'lava', 'hot']","<sarcasm>  I am a fiery mountain, hot and tall, my deep crater is where I often fall, my lava flows, a dangerous dance, I am mighty and fierce, a force to behold, in my red-hot heart, secrets are untold, what am I, you may ask?"
smoke,"['air', 'a gas', 'atmosphere', 'an atmosphere']","<sarcasm>What am I, an atmosphere delight, I am the smoke, rising in plain sight. I'm all around, yet can't be seen, but without me, life would be lean."
sibling,[],"<sarcasm> ""I am part of a family, but not quite alike, together we share a bond that is unbreakable alike, we may squabble and fight, but ultimately we're a team, for we are linked by blood, like a river and its gleam."
recliner,"['RecliningChair', 'armchair', 'chair', 'fauteuil', '103330348-n', 'faldistory', 'faldan', 'faldestorium', 'faldistorium', 'faldstool', 'faldstuol', 'faltan']","<sarcasm>  I am a type of chair, with a cushion for rest my back goes back, for those who need to be blessed I am not just an armchair, but a reclining throne With a touch of a lever, I can make you feel at home some call me a fauteuil, others say reclining chair but no matter the name, I am the comfiest and most rare "
key,"['a pocket', 'keychain', 'brelok', 'chain', 'a chain']","<sarcasm>  I am small and often carried in a pocket, but on a keychain, I'm a useful docket. some call me a ""brelok,"" others a chain, either way, I open locks with no strain."
chocolate,"['a box', 'brown', 'a color']","<sarcasm>  I am a sweet delight that comes in a box, my hue is brown, like a rich earthy rocks. A treat for the senses, you can't resist, a tasty creation, with a color you cant miss. what am I?"
x-ray,[],"<sarcasm>  I am a secret keeper, revealing what's beneath Through layers of skin, I see with crystal teeth my vision is sharp, yet I am completely weightless my presence undetected, until I cause a diagnosis in hospitals and labs, I'm a trusted friend but beware my power, for too much can bend What am I, this mystical ray?"
